Ticker,Date,Open,High,Low,Close,Adj Close,Volume
DIA,1-Jun-01,109.5,112.18,104.010002,105.239998,63.597088,"52,205,800"
DIA,1-Jul-01,104.779999,107,101.339996,105.029999,63.535801,"40,466,300"
DIA,1-Aug-01,105.779999,106.25,98.830002,99.879997,60.485149,"71,889,800"
DIA,1-Sep-01,99.699997,102.07,79.5,88.349998,53.563522,"125,525,100"
DIA,1-Oct-01,87.849998,96.099998,87.349998,90.68,55.101223,"128,116,800"
DIA,1-Nov-01,91.150002,100.150002,90.150002,98.589996,59.972256,"66,777,700"
DIA,1-Dec-01,98.099998,101.949997,97.209999,99.800003,60.792294,"48,516,700"
DIA,1-Jan-02,100.480003,103.139999,95.300003,99.239998,60.579906,"70,738,400"
DIA,1-Feb-02,99.110001,102.699997,95.849998,101.099998,61.771309,"109,986,200"
DIA,1-Mar-02,101.790001,106.889999,101.239998,103.709999,63.451424,"141,575,900"
DIA,1-Apr-02,103.360001,104.129997,98.129997,99.489998,60.961517,"110,975,400"
DIA,1-May-02,99.639999,103.730003,97.959999,99.25,60.866959,"83,517,800"
DIA,1-Jun-02,99.279999,100.110001,89.050003,92.529999,56.821239,"107,287,800"
DIA,1-Jul-02,92.669998,94.190002,75.279999,87.150002,53.615131,"267,557,500"
DIA,1-Aug-02,86.860001,91,80.300003,86.519997,53.31847,"239,389,800"
DIA,1-Sep-02,85.519997,87.989998,74.599998,76,46.893848,"215,309,500"
DIA,1-Oct-02,76.669998,85.889999,72.029999,83.75,51.797401,"335,498,600"
DIA,1-Nov-02,83.5,89.800003,83.18,88.900002,55.052349,"179,416,800"
DIA,1-Dec-02,90.400002,90.660004,82.480003,83.510002,51.83918,"126,564,000"
DIA,1-Jan-03,84.150002,88.879997,79.139999,80.839996,50.307522,"163,728,500"
DIA,1-Feb-03,80.970001,81.690002,76.519997,79.309998,49.388767,"146,244,700"
DIA,1-Mar-03,79.68,85.360001,74.309998,79.82,49.862331,"225,535,100"
DIA,1-Apr-03,80.269997,85.699997,79.760002,84.860001,53.077175,"183,070,700"
DIA,1-May-03,84.75,88.980003,83.5,88.839996,55.639153,"175,458,000"
DIA,1-Jun-03,89.410004,93.949997,88.800003,89.910004,56.395203,"174,512,300"
DIA,1-Jul-03,89.589996,93.769997,88.849998,92.470001,58.154316,"146,396,300"
DIA,1-Aug-03,92.489998,95.239998,90.029999,94.410004,59.458267,"123,257,300"
DIA,1-Sep-03,94.260002,96.989998,92.419998,93.129997,58.730396,"120,901,300"
DIA,1-Oct-03,93.419998,98.830002,93.32,98.029999,61.945671,"127,689,300"
DIA,1-Nov-03,98.449997,99.349998,95.919998,98.080002,62.055634,"90,807,200"
DIA,1-Dec-03,98.330002,104.75,98.330002,104.57,66.375038,"137,899,900"
DIA,1-Jan-04,105.040001,107.230003,103.800003,105.080002,66.794258,"160,410,500"
DIA,1-Feb-04,105.199997,107.919998,104.529999,106.07,67.467506,"105,475,500"
DIA,1-Mar-04,106.449997,107.089996,100.120003,103.919998,66.2658,"174,857,500"
DIA,1-Apr-04,103.599998,105.949997,102.349998,102.349998,65.339226,"134,092,400"
DIA,1-May-04,102.669998,104.139999,98.809998,102.18,65.26783,"167,520,500"
DIA,1-Jun-04,101.910004,105.050003,101.459999,104.629997,67.032463,"105,191,200"
DIA,1-Jul-04,104.480003,104.650002,99.309998,101.75,65.247009,"145,161,600"
DIA,1-Aug-04,101.279999,102.25,98.150002,101.889999,65.39151,"125,173,500"
DIA,1-Sep-04,101.739998,103.82,99.910004,100.870003,64.926743,"121,613,600"
DIA,1-Oct-04,101.339996,102.879997,97.269997,100.379997,64.680626,"163,270,800"
DIA,1-Nov-04,100.489998,106.260002,100.290001,104.330002,67.284027,"140,004,500"
DIA,1-Dec-04,104.629997,108.559998,104.160004,107.510002,69.701126,"140,753,000"
DIA,1-Jan-05,108.150002,108.589996,103.620003,104.800003,68.049004,"166,582,800"
DIA,1-Feb-05,105.019997,108.980003,104.839996,107.699997,69.997437,"105,174,200"
DIA,1-Mar-05,107.760002,109.830002,103.860001,104.989998,68.387253,"133,274,900"
DIA,1-Apr-05,105.43,105.620003,99.889999,101.879997,66.466553,"163,597,400"
DIA,1-May-05,102.239998,105.5,100.860001,104.629997,68.310051,"130,991,000"
DIA,1-Jun-05,104.639999,106.510002,102.440002,102.75,67.297005,"134,909,000"
DIA,1-Jul-05,103.07,107.160004,101.730003,106.629997,69.913635,"139,259,400"
DIA,1-Aug-05,106.720001,107.330002,103.449997,104.889999,68.833595,"143,622,000"
DIA,1-Sep-05,104.779999,107.010002,103.440002,105.75,69.601303,"159,823,200"
DIA,1-Oct-05,105.739998,106.010002,101.580002,103.910004,68.490738,"179,008,400"
DIA,1-Nov-05,104.25,109.589996,103.760002,108.220001,71.427483,"114,409,400"
DIA,1-Dec-05,108.739998,109.5,106.82,106.949997,70.772499,"120,342,200"
DIA,1-Jan-06,107.440002,110.459999,106.449997,108.269997,71.807076,"141,099,600"
DIA,1-Feb-06,108.5,111.519997,107.32,109.900002,72.968697,"136,550,800"
DIA,1-Mar-06,110.239998,113.269997,109.269997,111.309998,74.040619,"146,085,400"
DIA,1-Apr-06,111.639999,114.099998,110.360001,113.879997,75.917763,"133,167,100"
DIA,1-May-06,113.949997,116.800003,110.190002,111.730003,74.563911,"197,953,900"
DIA,1-Jun-06,111.589996,112.849998,106.949997,111.790001,74.791229,"191,291,600"
DIA,1-Jul-06,111.949997,112.559998,106.889999,111.900002,74.97628,"156,237,900"
DIA,1-Aug-06,111.5,114.080002,110.5,113.809998,76.360008,"127,169,300"
DIA,1-Sep-06,114.209999,117.330002,113.230003,116.739998,78.496078,"139,690,400"
DIA,1-Oct-06,116.75,121.550003,116.440002,120.730003,81.324684,"165,591,800"
DIA,1-Nov-06,121.059998,123.510002,119.599998,122.279999,82.469673,"150,001,300"
DIA,1-Dec-06,122.370003,125.139999,120.900002,124.410004,84.123764,"130,807,200"
DIA,1-Jan-07,125.160004,126.489998,123.25,126.239998,85.588478,"175,883,200"
DIA,1-Feb-07,126.459999,127.900002,120.5,122.660004,83.214386,"163,657,100"
DIA,1-Mar-07,121.410004,125.010002,119.5,123.589996,83.996567,"234,418,200"
DIA,1-Apr-07,123.57,131.979996,123.110001,130.669998,89.010765,"155,113,800"
DIA,1-May-07,130.839996,136.660004,130.309998,136.289993,92.915932,"283,098,100"
DIA,1-Jun-07,136.610001,136.850006,132.369995,134.199997,91.731735,"343,784,800"
DIA,1-Jul-07,134.419998,140.460007,131.139999,132.169998,90.456711,"349,084,000"
DIA,1-Aug-07,131.889999,136.960007,125.309998,133.399994,91.405731,"536,168,100"
DIA,1-Sep-07,133.220001,139.309998,130.240005,138.910004,95.39164,"216,101,300"
DIA,1-Oct-07,138.960007,141.949997,133.919998,138.949997,95.583633,"307,589,300"
DIA,1-Nov-07,137.860001,137.899994,127.25,134.160004,92.390427,"403,533,900"
DIA,1-Dec-07,133.690002,137.899994,131.059998,132.550003,91.544907,"218,010,400"
DIA,1-Jan-08,132.470001,132.669998,115.800003,126,87.232201,"473,724,100"
DIA,1-Feb-08,126.489998,127.610001,120.760002,123.010002,85.260201,"279,035,500"
DIA,1-Mar-08,122.470001,126.099998,117.459999,122.400002,84.998428,"348,730,900"
DIA,1-Apr-08,123.889999,129.979996,122.699997,128.190002,89.236763,"293,243,700"
DIA,1-May-08,128,131.289993,124.370003,126.129997,87.910942,"233,421,300"
DIA,1-Jun-08,125.980003,126.25,112.75,113.419998,79.252121,"380,955,700"
DIA,1-Jul-08,112.379997,116.879997,108.32,113.699997,79.62532,"575,616,800"
DIA,1-Aug-08,114.120003,118.730003,112.129997,115.449997,80.967934,"422,061,700"
DIA,1-Sep-08,116.959999,118.010002,104.010002,108.360001,76.157112,"698,679,300"
DIA,1-Oct-08,107.57,108.790001,78.940002,93.5,65.913498,"1,007,168,700"
DIA,1-Nov-08,93.139999,96.5,74.5,88.300003,62.355965,"777,198,400"
DIA,1-Dec-08,86.300003,90.389999,81.309998,87.519997,62.085041,"577,288,500"
DIA,1-Jan-09,87.949997,90.900002,79.050003,80.080002,56.982849,"618,804,900"
DIA,1-Feb-09,79.139999,83.290001,70.370003,70.760002,50.437477,"650,954,300"
DIA,1-Mar-09,69.650002,79.300003,64.779999,75.839996,54.322762,"604,399,800"
DIA,1-Apr-09,74.879997,83.059998,74.800003,81.669998,58.63876,"393,548,200"
DIA,1-May-09,81.790001,85.970001,80.959999,85.389999,61.410961,"320,204,500"
DIA,1-Jun-09,86.279999,89.019997,82.57,84.660004,61.066071,"325,483,400"
DIA,1-Jul-09,84.980003,92.480003,80.959999,91.669998,66.341736,"274,478,600"
DIA,1-Aug-09,92.470001,96.82,91.400002,95.050003,68.887367,"237,236,400"
DIA,1-Sep-09,94.599998,99.160004,92.629997,97.089996,70.613571,"234,513,300"
DIA,1-Oct-09,96.919998,101.199997,94.199997,97.059998,70.717934,"269,299,100"
DIA,1-Nov-09,97.400002,104.980003,96.82,103.580002,75.538963,"224,123,900"
DIA,1-Dec-09,104.279999,105.639999,101.75,104.07,76.1446,"169,229,700"
DIA,1-Jan-10,104.839996,107.230003,100.410004,100.550003,73.854919,"229,355,400"
DIA,1-Feb-10,101.209999,104.389999,98.360001,103.300003,75.874779,"214,258,200"
DIA,1-Mar-10,103.669998,109.529999,103.580002,108.610001,79.978516,"171,222,100"
DIA,1-Apr-10,109.239998,112.580002,108.5,110.099998,81.231491,"212,147,400"
DIA,1-May-10,110.57,111.82,97.75,101.470001,74.925407,"412,859,200"
DIA,1-Jun-10,100.669998,105.959999,97.589996,97.730003,72.436737,"282,428,800"
DIA,1-Jul-10,97.75,105.93,96.169998,104.699997,77.744095,"218,440,900"
DIA,1-Aug-10,106.080002,107.370003,99.370003,100.199997,74.469437,"167,266,900"
DIA,1-Sep-10,101.360001,109.519997,101.330002,107.910004,80.499557,"125,993,800"
DIA,1-Oct-10,108.550003,112.550003,107.07,111.309998,83.185539,"131,885,300"
DIA,1-Nov-10,111.68,114.629997,109.400002,110.169998,82.402565,"140,835,200"
DIA,1-Dec-10,111.68,115.980003,111.589996,115.629997,86.765724,"124,823,300"
DIA,1-Jan-11,116.410004,119.940002,115.559998,118.599998,89.389359,"171,137,800"
DIA,1-Feb-11,119.160004,123.639999,119.080002,122.150002,92.177391,"132,276,200"
DIA,1-Mar-11,122.400002,123.580002,115.510002,123.019997,93.060555,"192,920,200"
DIA,1-Apr-11,123.589996,128.119995,120.650002,128.039993,97.044426,"126,745,900"
DIA,1-May-11,128.600006,128.630005,122.800003,125.5,95.206207,"154,591,700"
DIA,1-Jun-11,125.129997,125.18,118.489998,123.830002,94.249268,"146,290,300"
DIA,1-Jul-11,124.089996,127.370003,120.639999,121.129997,92.354973,"146,856,200"
DIA,1-Aug-11,122.739998,122.959999,105.940002,115.949997,88.485321,"359,056,000"
DIA,1-Sep-11,116.089996,117.029999,105.720001,108.93,83.44574,"236,814,200"
DIA,1-Oct-11,108.209999,122.580002,103.839996,119.339996,91.588631,"210,863,300"
DIA,1-Nov-11,116.900002,121.75,112.139999,120.190002,92.389191,"189,762,300"
DIA,1-Dec-11,120.010002,123,117.050003,121.849998,93.892288,"135,753,500"
DIA,1-Jan-12,123.940002,128.130005,122.589996,126.07,97.43602,"129,418,700"
DIA,1-Feb-12,127.07,130.369995,126.480003,129.289993,100.057121,"131,463,300"
DIA,1-Mar-12,129.600006,132.610001,127.18,131.800003,102.262634,"127,375,500"
DIA,1-Apr-12,131.559998,132.679993,126.919998,131.800003,102.459961,"131,885,100"
DIA,1-May-12,131.850006,133.139999,122.82,123.699997,96.273849,"150,557,000"
DIA,1-Jun-12,122.129997,128.710007,120.190002,128.449997,100.313782,"135,600,100"
DIA,1-Jul-12,128.619995,130.990005,124.769997,129.690002,101.458771,"103,815,400"
DIA,1-Aug-12,130.470001,133.020004,127.510002,130.880005,102.556267,"97,470,500"
DIA,1-Sep-12,130.740005,136.479996,129.630005,134.050003,105.317474,"81,878,000"
DIA,1-Oct-12,134.619995,136.440002,130.089996,130.600006,102.819496,"112,174,400"
DIA,1-Nov-12,131.020004,132.630005,124.419998,130.100006,102.567535,"137,897,200"
DIA,1-Dec-12,130.690002,133.729996,128.539993,130.580002,103.21154,"120,863,400"
DIA,1-Jan-13,132.990005,140.220001,132.740005,138.410004,109.740738,"107,710,000"
DIA,1-Feb-13,139.289993,141.309998,137.600006,140.279999,111.342247,"109,155,500"
DIA,1-Mar-13,139.889999,145.529999,139.169998,145.320007,115.637733,"116,788,600"
DIA,1-Apr-13,145.300003,148.660004,144.050003,148.020004,118.031509,"164,699,300"
DIA,1-May-13,147.559998,155.139999,146.580002,151.100006,120.604713,"136,104,200"
DIA,1-Jun-13,151.539993,153.360001,145.169998,148.550003,118.903854,"168,441,100"
DIA,1-Jul-13,149.520004,156.029999,148.25,154.839996,124.19442,"109,215,600"
DIA,1-Aug-13,155.889999,156.240005,147.369995,147.850006,118.745399,"125,415,600"
DIA,1-Sep-13,148.880005,157.059998,147.610001,151,121.583466,"135,222,900"
DIA,1-Oct-13,151,156.869995,146.960007,155.289993,125.281326,"176,083,200"
DIA,1-Nov-13,155.580002,161.580002,154.869995,160.720001,129.805817,"114,369,600"
DIA,1-Dec-13,160.759995,165.509995,157.070007,165.470001,133.89357,"138,229,600"
DIA,1-Jan-14,164.789993,165.289993,155.850006,156.75,127.147797,"186,965,800"
DIA,1-Feb-14,156.570007,163.770004,153.119995,163.020004,132.341049,"150,777,800"
DIA,1-Mar-14,161.589996,164.889999,160.380005,164.240005,133.691925,"139,639,600"
DIA,1-Apr-14,164.669998,166.059998,159.880005,165.449997,134.909927,"129,276,700"
DIA,1-May-14,165.300003,167.289993,163.039993,166.929993,136.226303,"90,738,100"
DIA,1-Jun-14,167.25,169.580002,166.580002,167.889999,137.361237,"81,057,400"
DIA,1-Jul-14,168.289993,171.320007,165.289993,165.289993,135.495163,"92,877,300"
DIA,1-Aug-14,164.800003,171.350006,163.130005,170.880005,140.228058,"91,516,600"
DIA,1-Sep-14,170.940002,173.320007,168.940002,170.070007,139.811066,"110,722,300"
DIA,1-Oct-14,169.910004,173.630005,158.270004,173.449997,142.93158,"224,560,300"
DIA,1-Nov-14,173.570007,178.690002,172.460007,178.100006,146.763443,"82,373,700"
DIA,1-Dec-14,177.539993,180.710007,170.740005,177.880005,146.953613,"153,832,700"
DIA,1-Jan-15,178.649994,179.229996,171.059998,171.449997,141.947342,"158,080,300"
DIA,1-Feb-15,171.949997,182.240005,170.100006,181.190002,150.139694,"89,529,200"
DIA,1-Mar-15,181.369995,182.679993,175.460007,177.580002,147.54982,"117,760,900"
DIA,1-Apr-15,177.539993,181.539993,175.570007,178.179993,148.304993,"108,809,200"
DIA,1-May-15,179.210007,183.350006,177.25,180.110001,150.009323,"84,988,500"
DIA,1-Jun-15,181,181.940002,175.449997,175.820007,146.760284,"111,271,300"
DIA,1-Jul-15,177.570007,181.25,173.779999,176.679993,147.869583,"95,582,100"
DIA,1-Aug-15,176.820007,176.869995,150.570007,165.179993,138.376328,"209,167,000"
DIA,1-Sep-15,161.399994,169.440002,159.179993,162.619995,136.673203,"177,477,100"
DIA,1-Oct-15,163.009995,177.830002,159.929993,176.490005,148.622513,"143,995,600"
DIA,1-Nov-15,176.869995,179.600006,172.149994,177.229996,149.315384,"104,538,100"
DIA,1-Dec-15,177.919998,179.039993,170.889999,173.990005,147.059998,"152,886,500"
DIA,1-Jan-16,171.050003,171.740005,154.380005,164.369995,139.253403,"221,571,000"
DIA,1-Feb-16,163.389999,167.949997,155.259995,164.960007,139.826797,"154,988,900"
DIA,1-Mar-16,166.009995,177.649994,165.710007,176.639999,150.287201,"82,236,900"
DIA,1-Apr-16,175.710007,181.419998,174.679993,177.589996,151.42012,"74,121,500"
DIA,1-May-16,178.080002,179.270004,173.669998,177.649994,151.581238,"59,842,900"
DIA,1-Jun-16,176.979996,180.179993,170.369995,179,153.270142,"86,715,500"
DIA,1-Jul-16,178.779999,186.080002,176.960007,184.130005,157.97876,"65,794,400"
DIA,1-Aug-16,184.350006,186.880005,182.309998,183.940002,157.930969,"57,464,400"
DIA,1-Sep-16,183.729996,185.490005,179.929993,182.779999,157.489441,"77,934,600"
DIA,1-Oct-16,182.309998,183.850006,179.429993,181.169998,156.405975,"56,215,000"
DIA,1-Nov-16,181.520004,192.25,178.639999,191.399994,165.401611,"82,978,500"
DIA,1-Dec-16,191.839996,199.830002,191.429993,197.509995,171.163635,"87,859,700"
DIA,1-Jan-17,198.910004,200.970001,196.690002,198.360001,172.274887,"86,089,800"
DIA,1-Feb-17,199.130005,208.369995,198.020004,207.979996,180.806671,"63,888,900"
DIA,1-Mar-17,209.919998,211.589996,203.809998,206.339996,179.869675,"86,710,800"
DIA,1-Apr-17,206.520004,210.429993,203.639999,209.080002,182.613937,"57,320,200"
DIA,1-May-17,209.490005,210.919998,205.860001,210,183.57991,"55,340,000"
DIA,1-Jun-17,210.270004,215.070007,209.910004,213.240005,186.961548,"57,726,200"
DIA,1-Jul-17,213.949997,219.029999,212.679993,218.699997,192.102905,"38,988,600"
DIA,1-Aug-17,219.740005,221.679993,215.729996,219.520004,193.033875,"67,798,900"
DIA,1-Sep-17,220.130005,223.970001,217.179993,223.820007,197.29425,"43,396,000"
DIA,1-Oct-17,224.190002,234.699997,224.020004,233.630005,206.36676,"50,038,700"
DIA,1-Nov-17,234.600006,243.490005,232.649994,242.839996,214.671646,"61,412,300"
DIA,1-Dec-17,243.139999,248.610001,239.410004,247.380005,219.209412,"73,664,300"
DIA,1-Jan-18,248.339996,265.929993,247.229996,261.440002,232.198776,"102,211,800"
DIA,1-Feb-18,259.950012,262.899994,233.759995,250.199997,222.338989,"183,041,700"
DIA,1-Mar-18,250.210007,254.720001,234.850006,241.399994,215.068253,"121,375,800"
DIA,1-Apr-18,240.330002,248.479996,233.199997,241.539993,215.586166,"107,013,400"
DIA,1-May-18,240.690002,250.669998,235.119995,244.179993,218.059158,"82,718,200"
DIA,1-Jun-18,246.139999,254.160004,239.830002,242.729996,217.375885,"99,747,700"
DIA,1-Jul-18,240.919998,255.679993,240.619995,254.169998,227.96109,"75,848,400"
DIA,1-Aug-18,253.899994,261.769989,249.860001,259.850006,233.351334,"79,663,800"
DIA,1-Sep-18,259.220001,267.609985,257.820007,264.399994,237.937454,"63,102,800"
DIA,1-Oct-18,266.100006,269.279999,241.050003,251.190002,226.51268,"163,946,700"
DIA,1-Nov-18,252.149994,262.970001,242.710007,255.509995,230.549164,"93,217,400"
DIA,1-Dec-18,260.170013,260.299988,216.970001,233.199997,210.919174,"136,737,400"
DIA,1-Jan-19,229.270004,251,226.360001,250.119995,226.833145,"93,252,100"
DIA,1-Feb-19,250.669998,262.359985,249.130005,259.279999,235.308243,"60,166,600"
DIA,1-Mar-19,261.149994,261.679993,252.460007,259.130005,235.817154,"88,452,200"
DIA,1-Apr-19,261.230011,266.859985,260.579987,265.790009,242.390915,"62,240,200"
DIA,1-May-19,266.470001,266.809998,248.220001,248.220001,226.503006,"90,766,600"
DIA,1-Jun-19,248.339996,268.959991,247.039993,265.850006,243.19487,"64,656,500"
DIA,1-Jul-19,268.450012,273.98999,266,268.519989,246.222427,"47,920,200"
DIA,1-Aug-19,268.820007,271.709991,253.929993,264.130005,242.395493,"87,214,100"
DIA,1-Sep-19,262.070007,273.440002,260.029999,269.179993,247.681183,"56,036,400"
DIA,1-Oct-19,269.76001,275,257.380005,270.480011,249.47197,"62,734,700"
DIA,1-Nov-19,271.859985,281.910004,271.690002,280.950012,259.294678,"37,038,500"
DIA,1-Dec-19,281.450012,286.850006,273.619995,285.100006,263.611786,"44,607,400"
DIA,1-Jan-20,286.440002,293.609985,281.609985,282.420013,261.931183,"58,268,500"
DIA,1-Feb-20,283.690002,295.869995,247,254.559998,236.203644,"91,684,900"
DIA,1-Mar-20,256.709991,271.109985,182.100006,219.229996,203.981491,"254,951,200"
DIA,1-Apr-20,210.649994,247.669998,207.179993,243.220001,226.981628,"138,549,700"
DIA,1-May-20,239.580002,257.940002,228.300003,254.289993,237.44368,"89,615,500"
DIA,1-Jun-20,253.779999,276.380005,249.100006,257.869995,241.257309,"120,196,900"
DIA,1-Jul-20,258.869995,270.540009,255.350006,264.350006,248.034164,"74,383,800"
DIA,1-Aug-20,265.670013,287.450012,265.350006,284.279999,266.944672,"55,267,700"
DIA,1-Sep-20,283.730011,292.359985,265.269989,277.5,261.145691,"77,593,100"
DIA,1-Oct-20,279.329987,289.609985,261.410004,265.059998,250.035477,"72,158,000"
DIA,1-Nov-20,268.899994,301.109985,266.929993,296.619995,279.921478,"82,895,400"
DIA,1-Dec-20,299.730011,306.290009,296.350006,305.790009,289.213745,"64,517,400"
DIA,1-Jan-21,306.589996,312.709991,298.589996,299.809998,284.108276,"71,320,500"
DIA,1-Feb-21,302.279999,320.040009,300.140015,309.450012,293.364594,"61,198,700"
DIA,1-Mar-21,313.480011,332.859985,305.679993,330.179993,313.614258,"122,196,100"
DIA,1-Apr-21,330.779999,342.429993,329.720001,338.940002,322.592041,"75,055,200"
DIA,1-May-21,340.790009,351.089996,335.200012,345.640015,329.077057,"86,276,900"
DIA,1-Jun-21,348.540009,348.649994,332.679993,344.950012,329.097595,"76,505,600"
DIA,1-Jul-21,345.779999,351.709991,337.380005,349.480011,333.905487,"88,572,500"
DIA,1-Aug-21,350.450012,356.600006,347.109985,353.920013,338.347839,"69,352,400"
DIA,1-Sep-21,354.290009,355.179993,335.98999,338.290009,323.971924,"98,119,200"
DIA,1-Oct-21,340.029999,358.929993,337.679993,358.230011,343.794708,"83,791,100"
DIA,1-Nov-21,359.450012,365.640015,344.359985,344.899994,331.112854,"86,987,900"
DIA,1-Dec-21,348.040009,366.720001,340.320007,363.320007,349.47821,"121,742,800"
DIA,1-Jan-22,364.339996,369.5,331.350006,351.079987,338.327545,"207,917,000"
DIA,1-Feb-22,351.660004,358.100006,322.690002,339.339996,327.257111,"139,897,900"
DIA,1-Mar-22,337.269989,353.709991,326.059998,346.829987,334.986298,"127,876,900"
DIA,1-Apr-22,348.149994,354.880005,329.100006,329.690002,319.144897,"103,814,200"
DIA,1-May-22,330.350006,341.170013,306.279999,330.200012,319.755005,"125,438,000"
DIA,1-Jun-22,332.410004,332.950012,296.390015,307.820007,298.793762,"79,873,500"
DIA,1-Jul-22,307.399994,329.269989,301.470001,328.660004,319.760498,"58,151,800"
DIA,1-Aug-22,326.910004,343.089996,315.600006,315.649994,307.23114,"64,243,500"
DIA,1-Sep-22,314.290009,325.679993,287.040009,287.299988,280.17688,"73,801,400"
DIA,1-Oct-22,290.559998,328.890015,286.619995,327.420013,320.151154,"90,874,400"
DIA,1-Nov-22,329.369995,346.190002,317.179993,346.149994,338.668518,"91,475,200"
DIA,1-Dec-22,346.75,348.220001,325.649994,331.329987,324.827087,"92,339,500"
DIA,1-Jan-23,332.420013,343.48999,328.100006,340.829987,334.895325,"74,209,900"
DIA,1-Feb-23,339.119995,343.529999,326.429993,326.570007,321.15564,"70,147,900"
DIA,1-Mar-23,326.040009,336.119995,314.970001,332.619995,327.641296,"98,518,300"
DIA,1-Apr-23,333.589996,341.040009,332.309998,341.029999,336.819458,"52,749,000"
DIA,1-May-23,341.100006,342.589996,325.820007,329.519989,325.628876,"65,520,500"
DIA,1-Jun-23,328.910004,345.730011,327.320007,343.850006,340.525299,"67,941,200"
DIA,1-Jul-23,343,356.359985,337.170013,355.570007,352.926361,"65,735,300"
DIA,1-Aug-23,355.269989,356.700012,340.350006,347.809998,345.486755,"75,612,800"
DIA,1-Sep-23,349.929993,350.630005,332.929993,334.950012,333.20517,"59,042,400"
DIA,1-Oct-23,334.290009,341.519989,323.209991,330.480011,329.627869,"90,640,900"
DIA,1-Nov-23,330.920013,360.179993,330.100006,360,359.272827,"67,600,500"
QQQ,1-Jan-00,96.1875,97.625,79.75,89.6875,76.782227,"583,431,800"
QQQ,1-Feb-00,89.53125,107.5,88.4375,106.75,91.389626,"575,169,800"
QQQ,1-Mar-00,107.25,120.5,101,109.5,93.743904,"721,106,900"
QQQ,1-Apr-00,107.765625,109.125,78,94.75,81.116302,"678,411,400"
QQQ,1-May-00,95.75,96.875,72.25,83.125,71.164047,"563,189,300"
QQQ,1-Jun-00,85.1875,99.71875,82.5,93.4375,79.992683,"469,516,700"
QQQ,1-Jul-00,93.5,102.0625,85.71875,89.4375,76.568237,"381,758,100"
QQQ,1-Aug-00,89.8125,102,83.3125,101.625,87.002083,"378,312,400"
QQQ,1-Sep-00,103,103.515625,87,88.75,75.979683,"510,706,700"
QQQ,1-Oct-00,90.25,90.25,73.625,81.703125,69.946777,"904,925,400"
QQQ,1-Nov-00,80.3125,84.125,60.5,62.984375,53.921478,"936,207,600"
QQQ,1-Dec-00,64.0625,74.78125,54.25,58.375,49.975357,"1,087,788,500"
QQQ,1-Jan-01,58.5625,69.125,52.15625,64.300003,55.047817,"1,197,806,700"
QQQ,1-Feb-01,64.550003,65.610001,46.860001,47.450001,40.622368,"1,215,871,200"
QQQ,1-Mar-01,46.970001,50.66,38,39.150002,33.516651,"1,724,918,800"
QQQ,1-Apr-01,39.169998,49.439999,33.599998,46.150002,39.509426,"1,643,682,200"
QQQ,1-May-01,46.200001,51.950001,43.349998,44.73,38.293736,"1,394,690,300"
QQQ,1-Jun-01,45.540001,49.490002,41.259998,45.700001,39.124184,"1,363,050,300"
QQQ,1-Jul-01,45.650002,46.48,39.310001,41.759998,35.751114,"1,198,392,500"
QQQ,1-Aug-01,42.630001,44,35.75,36.630001,31.35928,"1,313,411,700"
QQQ,1-Sep-01,36.509998,37.5,27.200001,28.98,24.81004,"1,302,116,200"
QQQ,1-Oct-01,28.85,37.060001,27.85,33.900002,29.022095,"2,160,146,800"
QQQ,1-Nov-01,34.439999,40.970001,33.779999,39.650002,33.944717,"1,721,098,400"
QQQ,1-Dec-01,39.290001,43.240002,38.439999,38.91,33.31118,"1,277,765,400"
QQQ,1-Jan-02,39.57,42.599998,36.849998,38.509998,32.96875,"1,579,424,600"
QQQ,1-Feb-02,38.400002,38.880001,33.09,33.779999,28.919357,"1,597,517,000"
QQQ,1-Mar-02,34.150002,39.189999,34.09,36.060001,30.871277,"1,551,664,300"
QQQ,1-Apr-02,35.799999,36.900002,30.559999,31.73,27.164335,"1,758,315,600"
QQQ,1-May-02,31.67,33.630001,28.42,30.040001,25.717512,"2,095,742,700"
QQQ,1-Jun-02,30,30.25,24.389999,26.1,22.34445,"2,262,935,100"
QQQ,1-Jul-02,25.969999,26.549999,21.639999,23.85,20.418201,"2,668,049,100"
QQQ,1-Aug-02,23.74,26.209999,21.299999,23.49,20.110003,"2,043,810,200"
QQQ,1-Sep-02,23.059999,24.35,20.49,20.719999,17.738577,"1,669,047,400"
QQQ,1-Oct-02,20.91,25.040001,19.76,24.549999,21.017471,"2,129,150,100"
QQQ,1-Nov-02,24.370001,28.290001,24.139999,27.719999,23.731333,"1,669,954,700"
QQQ,1-Dec-02,28.42,28.790001,24.280001,24.370001,20.863367,"1,397,055,800"
QQQ,1-Jan-03,24.719999,27.469999,24.01,24.440001,20.923304,"1,513,988,000"
QQQ,1-Feb-03,24.52,25.370001,23.32,25.16,21.539701,"1,276,622,500"
QQQ,1-Mar-03,25.27,27.379999,23.540001,25.25,21.616751,"1,670,716,200"
QQQ,1-Apr-03,25.440001,28.059999,25.25,27.450001,23.500187,"1,411,620,800"
QQQ,1-May-03,27.440001,29.870001,27.190001,29.790001,25.503487,"1,525,708,300"
QQQ,1-Jun-03,30.08,31.469999,29.309999,29.950001,25.640457,"1,799,755,700"
QQQ,1-Jul-03,29.700001,32.75,29.26,31.799999,27.224255,"1,821,510,200"
